author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
ScaifeA,Scaife,Anna,M,,4,13,3.25,5.0,19,2,4454,22873,34097,9528
SayeR,Saye,Robert,I,M,2,7,3.5,0.5,1,2,12987,29401,33858,9528
SchmittJ,Schmitt,Jens,,,2,78,39.0,2.0,3,2,12987,7214,7165,9528
ErrecaldeM,Errecalde,Marcelo,L,M,2,67,33.5,2.0,2,2,12987,8221,8456,9528
ScannapiecoS,Scannapieco,Simone,,F,2,68,34.0,3.5,4,2,12987,8103,8329,9528
MahloojifarA,Mahloojifar,Ali,,,2,191,95.5,4.5,5,2,12987,3090,2561,9528
ErsegheT,Erseghe,T,,,2,89,44.5,0.0,0,2,12987,6486,6276,9528
SchmischkeM,Schmischke,Michael,,M,2,10,5.0,1.0,1,2,12987,25580,30018,9528
ErshovE,Ershov,E,I,,3,10,3.333,5.0,15,2,7070,25580,34048,9528
MahmoodF,Mahmood,Faisal,,M,2,140,70.0,2.5,4,2,12987,4207,3766,9528
ErsoyC,Ersoy,Cem,,,4,14,3.5,2.5,8,2,4454,22137,33858,9528
SchmidtU,Schmidt,Uwe,,,2,55,27.5,3.0,6,2,12987,9574,10323,9528
ErtlO,Ertl,Otmar,,,2,9,4.5,0.0,0,2,12987,26741,31140,9528
SchmidtThiemeL,SchmidtThieme,Lars,,,3,24,8.0,2.0,5,2,7070,16744,24309,9528
ScardaoniM,Scardaoni,Marco,Picchi,M,2,7,3.5,4.0,7,2,12987,29401,33858,9528
MahmoodN,Mahmood,Naureen,,F,3,9,3.0,5.0,20,2,7070,26741,35425,9528
FantoniG,Fantoni,Gualtiero,,,2,14,7.0,3.0,4,2,12987,22137,25985,9528
FathyM,Fathy,Mohamed,,M,2,54,27.0,2.5,5,2,12987,9706,10479,9528
MaitraA,Maitra,Arpita,,F,3,15,5.0,1.0,2,2,7070,21432,30018,9528
SaxtonG,Saxton,Gregory,D,M,2,621,310.5,1.5,3,2,12987,779,515,9528
SavareseS,Savarese,Silvio,,M,2,30,15.0,5.0,10,2,12987,14657,16738,9528
FarzamA,Farzam,Amirhossein,,M,2,9,4.5,3.0,4,2,12987,26741,31140,9528
FarsianF,Farsian,Farida,,F,2,12,6.0,1.5,3,2,12987,23664,27859,9528
ErezU,Erez,Uri,,,2,21,10.5,2.0,3,2,12987,18013,20793,9528
ErginO,Ergin,Oguz,,,2,113,56.5,7.0,9,2,12987,5226,4844,9528
MartinezE,Martinez,E,,,4,41,10.25,3.0,13,2,4454,11761,20922,9528
SchnezS,Schnez,Stephan,,M,2,21,10.5,4.0,4,2,12987,18013,20793,9528
FarrugiaR,Farrugia,R,A,,3,17,5.667,4.0,16,2,7070,20185,28692,9528
SavelliI,Savelli,Iacopo,,M,3,66,22.0,4.0,8,2,7070,8331,12511,9528
MajdakP,Majdak,Piotr,,M,2,17,8.5,2.5,3,2,12987,20185,23516,9528
EricksonA,Erickson,Alejandro,,M,2,35,17.5,3.0,6,2,12987,13178,15090,9528
SchnetterE,Schnetter,Erik,,,2,156,78.0,9.0,18,2,12987,3766,3315,9528
EriksenB,Eriksen,BjornOlav,H,,2,36,18.0,2.5,4,2,12987,12888,14716,9528
MaitraR,Maitra,Ranjan,,F,4,9,2.25,1.5,12,2,4454,26741,37320,9528
ErikssonH,Eriksson,Helen,,M,2,17,8.5,16.5,23,2,12987,20185,23516,9528
MartinezF,Martinez,Fernando,,M,2,9,4.5,3.5,7,2,12987,26741,31140,9528
MartinezFernandezS,MartinezFernandez,Silverio,,,2,28,14.0,7.5,13,2,12987,15325,17504,9528
SavovI,Savov,Ivan,,,3,47,15.667,1.0,4,2,7070,10761,16315,9528
FarinellaG,Farinella,Giovanni,Maria,M,4,25,6.25,3.5,9,2,4454,16381,27080,9528
MartinezGonzalezP,MartinezGonzalez,Pablo,,M,2,50,25.0,5.5,6,2,12987,10299,11234,9528
FarinaM,Farina,Marcello,,F,4,34,8.5,2.5,7,2,4454,13475,23516,9528
FarinaF,Farina,Francesco,,M,2,23,11.5,3.5,5,2,12987,17157,19750,9528
SchneiderK,Schneider,Kurt,,,4,18,4.5,1.5,6,2,4454,19568,31140,9528
ErkipA,Erkip,A,,,3,9,3.0,2.0,2,2,7070,26741,35425,9528
FarinaA,Farina,Antonio,,M,4,29,7.25,3.0,10,2,4454,14983,25241,9528
FarhatC,Farhat,Charbel,,M,2,9,4.5,1.5,3,2,12987,26741,31140,9528
ErlandssonF,Erlandsson,Fredrik,,M,2,58,29.0,3.0,4,2,12987,9208,9819,9528
SchneiderG,Schneider,Gerardo,,M,5,11,2.2,2.0,16,2,3077,24559,37336,9528
MaherM,Maher,Michael,J,M,4,6,1.5,0.5,5,2,4454,30972,40655,9528
SellathuraiM,Sellathurai,Mathini,,,2,27,13.5,2.0,4,2,12987,15645,17922,9528
MadestaF,Madesta,Frederic,,M,2,82,41.0,6.0,10,2,12987,6926,6816,9528
SellisT,Sellis,Timos,,,3,14,4.667,5.0,13,2,7070,22137,30980,9528
MaathuisM,Maathuis,Marloes,H,,2,146,73.0,2.0,3,2,12987,4046,3595,9528
MathonetP,Mathonet,Pierre,,M,3,10,3.333,1.0,1,2,7070,25580,34048,9528
MarojevicV,Marojevic,Vuk,,,2,11,5.5,3.0,5,2,12987,24559,28854,9528
MamandipoorB,Mamandipoor,Babak,,M,2,98,49.0,3.5,7,2,12987,5969,5681,9528
MathiopoulosP,Mathiopoulos,P,Takis,,2,59,29.5,1.5,3,2,12987,9091,9652,9528
FrancisM,Francis,Maria,,F,3,16,5.333,1.0,2,2,7070,20799,29028,9528
MathieuC,Mathieu,Claire,,F,3,12,4.0,2.0,7,2,7070,23664,32470,9528
MathewsI,Mathews,Ian,,,2,61,30.5,6.5,10,2,12987,8878,9347,9528
ShariatpanahiS,Shariatpanahi,Seyed,Pooya,M,2,34,17.0,3.0,5,2,12987,13475,15413,9528
SahooJ,Sahoo,Jagruti,,,2,27,13.5,2.5,5,2,12987,15645,17922,9528
MathewJ,Mathew,Jimson,,,2,23,11.5,1.5,3,2,12987,17157,19750,9528
MacPhersonR,MacPherson,Robert,,M,2,44,22.0,2.5,4,2,12987,11215,12511,9528
SahooP,Sahoo,Prasan,Kumar,male,3,20,6.667,2.0,3,2,7070,18486,26764,9528
SharfM,Sharf,Miel,,,2,7,3.5,1.5,2,2,12987,29401,33858,9528
SharanL,Sharan,Lalith,,M,2,8,4.0,6.0,7,2,12987,27990,32470,9528
MacabiauC,Macabiau,Christophe,,M,2,41,20.5,3.0,3,2,12987,11761,13253,9528
SahraeiS,Sahraei,Saeid,,M,2,13,6.5,1.5,2,2,12987,22873,26899,9528
DonohoD,Donoho,David,L,M,2,55,27.5,2.0,4,2,12987,9574,10323,9528
DonzeA,Donze,Alexandre,,M,2,13,6.5,3.0,3,2,12987,22873,26899,9528
ShapiroE,Shapiro,Ehud,,,3,12,4.0,2.0,4,2,7070,23664,32470,9528
DoolinB,Doolin,Bill,,,2,97,48.5,2.0,2,2,12987,6025,5738,9528
FranceschettiM,Franceschetti,Massimo,,M,3,24,8.0,3.0,6,2,7070,16744,24309,9528
SahraouiH,Sahraoui,Houari,,,2,16,8.0,2.0,3,2,12987,20799,24309,9528
ShaoW,Shao,Wei,,,3,9,3.0,7.0,21,2,7070,26741,35425,9528
MarottaM,Marotta,Marcelo,,M,2,32,16.0,4.0,8,2,12987,14032,16052,9528
MalykhV,Malykh,Valentin,,M,3,48,16.0,3.0,6,2,7070,10596,16052,9528
DoradoJ,Dorado,Julian,,M,2,22,11.0,5.5,8,2,12987,17586,20268,9528
MaassW,Maass,Wolfgang,,M,2,15,7.5,5.5,11,2,12987,21432,25077,9528
MampaeyM,Mampaey,Michael,,M,2,58,29.0,1.5,2,2,12987,9208,9819,9528
ManchesterI,Manchester,Ian,R,,2,24,12.0,1.5,3,2,12987,16744,19273,9528
DongG,Dong,Genshun,,,4,42,10.5,2.5,11,2,4454,11569,20793,9528
FrascaM,Frasca,Mattia,,F,3,29,9.667,2.0,6,2,7070,14983,21978,9528
DomanyE,Domany,Eytan,,M,2,41,20.5,2.5,3,2,12987,11761,13253,9528
ShayevitzO,Shayevitz,Ofer,,,4,9,2.25,2.5,9,2,4454,26741,37320,9528
ShaydulinR,Shaydulin,Ruslan,,M,5,25,5.0,2.0,10,2,3077,16381,30018,9528
FranzM,Franz,Maja,,,2,7,3.5,6.5,13,2,12987,29401,33858,9528
SaghafianM,Saghafian,Morteza,,M,2,14,7.0,4.0,8,2,12987,22137,25985,9528
ShaweTaylorJ,ShaweTaylor,John,,,2,54,27.0,4.0,8,2,12987,9706,10479,9528
SagliettiL,Saglietti,Luca,,,3,82,27.333,6.0,11,2,7070,6926,10351,9528
LyzinskiV,Lyzinski,Vince,,F,2,40,20.0,6.5,11,2,12987,11974,13496,9528
SahaA,Saha,Anindo,,,2,34,17.0,3.0,6,2,12987,13475,15413,9528
ShawahnaA,Shawahna,Ahmad,,M,3,199,66.333,3.0,4,2,7070,2981,4074,9528
FrankE,Frank,Eibe,,,2,50,25.0,11.5,23,2,12987,10299,11234,9528
DominguesG,Domingues,Guilherme,,M,2,14,7.0,3.5,4,2,12987,22137,25985,9528
DoraiswamyH,Doraiswamy,Harish,,M,2,21,10.5,7.5,11,2,12987,18013,20793,9528
MatosI,Matos,Ines,,,2,5,2.5,7.0,7,2,12987,32716,37039,9528
FranconiE,Franconi,Enrico,,M,2,78,39.0,1.5,3,2,12987,7214,7165,9528
MatoG,Mato,German,,F,2,26,13.0,2.0,4,2,12987,15992,18364,9528
MarkovskiJ,Markovski,Jasen,,,3,16,5.333,0.0,3,2,7070,20799,29028,9528
FrancoisS,Francois,Stijn,,M,2,36,18.0,4.5,5,2,12987,12888,14716,9528
SharmaP,Sharma,Pankajeshwara,N,,6,52,8.667,2.0,24,2,2235,9990,23376,9528
MaalejW,Maalej,Walid,,M,2,60,30.0,2.5,5,2,12987,8986,9502,9528
SahaiT,Sahai,Tuhin,,,2,8,4.0,3.0,4,2,12987,27990,32470,9528
SharmaH,Sharma,Harshit,,M,4,16,4.0,2.0,12,2,4454,20799,32470,9528
MarkovskyI,Markovsky,Ivan,,,3,10,3.333,2.0,3,2,7070,25580,34048,9528
DonatiE,Donati,Elisa,,F,3,58,19.333,5.0,12,2,7070,9208,13809,9528
MatkowskiW,Matkowski,Wojciech,Michal,M,2,52,26.0,2.0,3,2,12987,9990,10836,9528
MaanA,Maan,Akshay,,M,2,101,50.5,2.5,4,2,12987,5778,5505,9528
MatiyasevichY,Matiyasevich,Yuri,,,2,7,3.5,1.5,3,2,12987,29401,33858,9528
DominguezMoralesJ,DominguezMorales,Juan,P,,4,30,7.5,3.5,12,2,4454,14657,25077,9528
ShankaranarayananN,Shankaranarayanan,N,K,,2,365,182.5,3.5,6,2,12987,1544,1034,9528
MarpleK,Marple,Kyle,,,2,29,14.5,2.5,4,2,12987,14983,17090,9528
ShankarN,Shankar,N,Sai,,2,66,33.0,35.0,70,2,12987,8331,8587,9528
ShamdasaniJ,Shamdasani,Jetendr,,,3,23,7.667,3.0,10,2,7070,17157,24962,9528
FotoohinasabA,Fotoohinasab,Atiyeh,,F,2,21,10.5,2.0,3,2,12987,18013,20793,9528
DoughertyE,Dougherty,Edward,R,M,4,46,11.5,2.0,9,2,4454,10914,19750,9528
MarquesSilvaJ,MarquesSilva,Joao,,,3,25,8.333,2.0,8,2,7070,16381,23648,9528
FosterP,Foster,Peter,,M,2,21,10.5,2.0,3,2,12987,18013,20793,9528
DouglasR,Douglas,Rodney,J,M,2,55,27.5,2.0,2,2,12987,9574,10323,9528
FosterI,Foster,Ian,,,4,57,14.25,7.5,30,2,4454,9327,17180,9528
FosterA,Foster,Adam,S,,2,238,119.0,5.0,10,2,12987,2471,1952,9528
SakaniwaK,Sakaniwa,Kohichi,,male,6,49,8.167,2.0,7,2,2235,10443,23710,9528
DouikA,Douik,Ahmed,,M,2,26,13.0,3.0,6,2,12987,15992,18364,9528
DoulamisA,Doulamis,Anastasios,,M,2,105,52.5,3.5,4,2,12987,5585,5262,9528
SakellariouR,Sakellariou,Rizos,,,2,28,14.0,7.5,15,2,12987,15325,17504,9528
DoulamisN,Doulamis,Nikolaos,,M,2,105,52.5,3.5,4,2,12987,5585,5262,9528
SakaiT,Sakai,T,,,3,20,6.667,2.0,9,2,7070,18486,26764,9528
DoulkeridisC,Doulkeridis,Christos,,M,2,13,6.5,3.5,7,2,12987,22873,26899,9528
ShalabyW,Shalaby,Walid,,M,3,32,10.667,1.0,2,2,7070,14032,20702,9528
ShakirM,Shakir,Muhammad,Zeeshan,M,2,131,65.5,4.0,4,2,12987,4556,4135,9528
FortinoG,Fortino,G,,,2,79,39.5,5.0,8,2,12987,7135,7082,9528
ShakirD,Shakir,Dzhoshkun,Ismail,M,2,15,7.5,5.5,10,2,12987,21432,25077,9528
FortiN,Forti,Nicola,,F,2,26,13.0,3.5,7,2,12987,15992,18364,9528
FortesS,Fortes,Sergio,,M,2,20,10.0,3.0,5,2,12987,18486,21436,9528
ShakhatrehH,Shakhatreh,Hazim,,M,2,844,422.0,5.0,8,2,12987,523,338,9528
MarquezL,Marquez,Lluis,,M,2,36,18.0,5.0,10,2,12987,12888,14716,9528
SakicE,Sakic,Ermin,,,2,63,31.5,1.0,1,2,12987,8653,9033,9528
ShakeelM,Shakeel,Muhammad,Haroon,M,2,35,17.5,3.0,5,2,12987,13178,15090,9528
ShakK,Shak,Kelvin,,F,2,16,8.0,2.0,2,2,12987,20799,24309,9528
ForstnerW,Forstner,Wolfgang,,M,2,85,42.5,3.5,6,2,12987,6707,6567,9528
DowneyR,Downey,Rodney,G,M,2,9,4.5,4.0,8,2,12987,26741,31140,9528
FortsonL,Fortson,Lucy,,,3,78,26.0,12.0,24,2,7070,7214,10836,9528
FrascaP,Frasca,Paolo,,M,2,72,36.0,2.5,5,2,12987,7705,7775,9528
SakaiM,Sakai,Masahiko,,M,5,12,2.4,2.0,7,2,3077,23664,37214,9528
SakaguchiK,Sakaguchi,Kazuhiko,,M,3,111,37.0,4.0,16,2,7070,5296,7558,9528
ShankarM,Shankar,M,R,,2,70,35.0,3.5,7,2,12987,7895,8043,9528
FrancaG,Franca,Guilherme,,M,3,10,3.333,2.0,5,2,7070,25580,34048,9528
DorflerM,Dorfler,Monika,,F,2,11,5.5,4.5,9,2,12987,24559,28854,9528
FrancaD,Franca,Daniel,Stilck,M,2,59,29.5,2.0,4,2,12987,9091,9652,9528
FraidenraichG,Fraidenraich,G,,,2,18,9.0,3.0,5,2,12987,19568,22786,9528
FrahmK,Frahm,K,M,,2,20,10.0,2.0,3,2,12987,18486,21436,9528
ShaniG,Shani,Guy,,,2,30,15.0,2.0,4,2,12987,14657,16738,9528
FradyE,Frady,E,Paxon,,2,13,6.5,3.0,5,2,12987,22873,26899,9528
MalpicaS,Malpica,Sandra,,F,2,32,16.0,4.5,6,2,12987,14032,16052,9528
ShangX,Shang,Xianwen,,,2,25,12.5,1.0,2,2,12987,16381,18806,9528
ShangC,Shang,Chong,,M,3,103,34.333,1.0,3,2,7070,5696,8223,9528
ShanY,Shan,Yinan,,,2,9,4.5,5.5,11,2,12987,26741,31140,9528
MachadoP,Machado,Penousal,,,4,72,18.0,3.5,14,2,4454,7705,14716,9528
MaloneT,Malone,Thomas,W,M,2,12,6.0,2.5,5,2,12987,23664,27859,9528
SaintBauzelL,SaintBauzel,Ludovic,,M,2,22,11.0,2.0,4,2,12987,17586,20268,9528
SaitoH,Saito,Hiroshi,,M,2,63,31.5,10.0,20,2,12987,8653,9033,9528
ShamsolmoaliP,Shamsolmoali,Pourya,,,2,57,28.5,4.0,5,2,12987,9327,9986,9528
DoshiP,Doshi,Prashant,,M,3,139,46.333,1.0,3,2,7070,4244,6012,9528
ShamsB,Shams,Bita,,,2,54,27.0,1.0,1,2,12987,9706,10479,9528
DoskarM,Doskar,Martin,,M,2,8,4.0,3.5,6,2,12987,27990,32470,9528
ShamkanovD,Shamkanov,Daniyar,,M,2,21,10.5,0.0,0,2,12987,18013,20793,9528
SajadiA,Sajadi,Amirhossein,,M,2,6,3.0,3.0,5,2,12987,30972,35425,9528
ShamisE,Shamis,Elena,,F,2,30,15.0,1.0,1,2,12987,14657,16738,9528
ShamirL,Shamir,Lior,,,2,38,19.0,1.5,3,2,12987,12379,14056,9528
SajadmaneshS,Sajadmanesh,Sina,,,2,68,34.0,5.0,9,2,12987,8103,8329,9528
FouheyD,Fouhey,David,F,M,2,35,17.5,9.5,17,2,12987,13178,15090,9528
ShamirA,Shamir,Adi,,,2,23,11.5,1.5,2,2,12987,17157,19750,9528
FoufouS,Foufou,Sebti,,,2,26,13.0,2.5,3,2,12987,15992,18364,9528
ShanC,Shan,Caifeng,,,3,45,15.0,3.0,8,2,7070,11055,16738,9528
SaganB,Sagan,Bruce,,M,2,18,9.0,2.0,2,2,12987,19568,22786,9528
DomagalskiR,Domagalski,Rachel,,M,2,18,9.0,2.0,2,2,12987,19568,22786,9528
FraserK,Fraser,Kathleen,C,M,2,8,4.0,1.5,3,2,12987,27990,32470,9528
DjouadiS,Djouadi,Seddik,M,,2,34,17.0,3.5,7,2,12987,13475,15413,9528
ShepstoneS,Shepstone,Sven,Ewan,,2,18,9.0,2.5,5,2,12987,19568,22786,9528
FrigonJ,Frigon,JeanFrancois,,M,2,19,9.5,3.0,3,2,12987,18989,22097,9528
FrigerioM,Frigerio,Marco,,M,2,76,38.0,5.5,9,2,12987,7392,7347,9528
ShepperdM,Shepperd,Martin,,M,2,272,136.0,0.5,1,2,12987,2181,1607,9528
MarkakisE,Markakis,Evangelos,,M,2,111,55.5,3.5,7,2,12987,5296,4944,9528
DlotkoP,Dlotko,Pawel,,M,2,75,37.5,1.0,2,2,12987,7471,7444,9528
FriedrichG,Friedrich,Gerhard,,M,3,34,11.333,4.0,12,2,7070,13475,19842,9528
FriedrichB,Friedrich,Benjamin,M,M,2,9,4.5,2.0,4,2,12987,26741,31140,9528
FriedmannO,Friedmann,Oliver,,M,3,20,6.667,1.0,2,2,7070,18486,26764,9528
FriedmanZ,Friedman,Zvi,,,3,355,118.333,2.0,5,2,7070,1598,1968,9528
FriedmanL,Friedman,Lee,,,2,20,10.0,3.0,6,2,12987,18486,21436,9528
MatsushimaT,Matsushima,Toshiyasu,,,2,7,3.5,2.0,3,2,12987,29401,33858,9528
DjidjevH,Djidjev,Hristo,,M,5,12,2.4,2.0,5,2,3077,23664,37214,9528
ShepherdL,Shepherd,Lynsay,A,,2,147,73.5,15.0,30,2,12987,4011,3562,9528
DmochowskiP,Dmochowski,Pawel,A,M,3,39,13.0,3.0,6,2,7070,12177,18364,9528
FriederO,Frieder,Ophir,,M,2,9,4.5,4.0,8,2,12987,26741,31140,9528
DoanB,Doan,BichLien,,,2,6,3.0,2.0,4,2,12987,30972,35425,9528
ShengZ,Sheng,Zeang,,,3,49,16.333,3.0,6,2,7070,10443,15794,9528
SadakaG,Sadaka,Georges,,M,2,8,4.0,2.0,4,2,12987,27990,32470,9528
DobrevV,Dobrev,Veselin,,M,3,15,5.0,5.0,32,2,7070,21432,30018,9528
MatsuokaS,Matsuoka,Satoshi,,M,4,44,11.0,0.0,2,2,4454,11215,20268,9528
ShengM,Sheng,Michael,,M,2,146,73.0,2.5,5,2,12987,4046,3595,9528
ShendeN,Shende,Nirmal,,M,3,37,12.333,2.0,6,2,7070,12626,18883,9528
DobsonI,Dobson,Ian,,,2,26,13.0,1.5,3,2,12987,15992,18364,9528
MarkhamA,Markham,Andrew,,M,2,86,43.0,3.5,5,2,12987,6655,6496,9528
FridA,Frid,Anna,E,,5,30,6.0,1.0,5,2,3077,14657,27859,9528
DocampoD,Docampo,Domingo,,M,2,40,20.0,2.0,4,2,12987,11974,13496,9528
FriedmanJ,Friedman,Jerome,H,F,2,42,21.0,6.0,12,2,12987,11569,12988,9528
SadeghiA,Sadeghi,AhmadReza,,M,3,194,64.667,2.0,8,2,7070,3045,4204,9528
DjerabaC,Djeraba,Chaabane,,,4,16,4.0,5.0,9,2,4454,20799,32470,9528
FrisoliA,Frisoli,Antonio,,M,2,85,42.5,12.5,24,2,12987,6707,6567,9528
SabahiM,Sabahi,Mohamad,Farzan,M,2,62,31.0,2.0,4,2,12987,8770,9190,9528
ShihabE,Shihab,Emad,,,6,26,4.333,3.5,14,2,2235,15992,31303,9528
ShifazA,Shifaz,Ahmed,,M,2,118,59.0,5.0,7,2,12987,5034,4631,9528
FrontoniE,Frontoni,Emanuele,,M,2,29,14.5,3.5,5,2,12987,14983,17090,9528
DinhH,Dinh,Huyen,,F,3,150,50.0,1.0,4,2,7070,3915,5565,9528
FronthalerH,Fronthaler,Hartwig,,M,3,201,67.0,6.0,7,2,7070,2956,4021,9528
ShickelB,Shickel,Benjamin,,M,2,563,281.5,4.0,6,2,12987,876,600,9528
DinneenM,Dinneen,Michael,J,M,2,12,6.0,2.5,5,2,12987,23664,27859,9528
ShiaelesS,Shiaeles,Stavros,,M,2,37,18.5,3.5,5,2,12987,12626,14369,9528
DiouC,Diou,Christos,,M,3,31,10.333,3.0,5,2,7070,14345,20889,9528
DirikA,Dirik,Ahmet,Emir,M,2,38,19.0,2.0,2,2,12987,12379,14056,9528
FroeseT,Froese,Tom,,,2,78,39.0,2.0,3,2,12987,7214,7165,9528
ShiS,Shi,Shuying,,,3,18,6.0,5.0,12,2,7070,19568,27859,9528
SabryA,Sabry,Amr,,,2,5,2.5,1.5,3,2,12987,32716,37039,9528
FroeseB,Froese,Brittany,D,F,2,49,24.5,2.0,3,2,12987,10443,11436,9528
MangiaM,Mangia,Mauro,,M,2,142,71.0,3.0,4,2,12987,4147,3700,9528
LuzE,Luz,Eduardo,,M,2,86,43.0,5.0,9,2,12987,6655,6496,9528
MarinoM,Marino,Michele,,F,2,17,8.5,2.5,5,2,12987,20185,23516,9528
ShiC,Shi,Congming,,M,2,9,4.5,1.5,3,2,12987,26741,31140,9528
MatsuuraA,Matsuura,A,Y,,3,89,29.667,1.0,6,2,7070,6486,9627,9528
ShethA,Sheth,Amit,,,3,12,4.0,3.0,10,2,7070,23664,32470,9528
LuzonM,Luzon,M,Victoria,,2,39,19.5,6.0,9,2,12987,12177,13753,9528
DixitA,Dixit,Atish,,M,2,5,2.5,1.5,3,2,12987,32716,37039,9528
DixonC,Dixon,Clare,,F,3,132,44.0,4.0,12,2,7070,4514,6357,9528
MangardS,Mangard,Stefan,,M,2,186,93.0,7.0,14,2,12987,3172,2651,9528
DixonH,Dixon,H,E,,2,21,10.5,3.5,4,2,12987,18013,20793,9528
FrisonG,Frison,Gianluca,,M,2,38,19.0,3.5,4,2,12987,12379,14056,9528
MarionG,Marion,Glenn,,M,2,7,3.5,20.0,40,2,12987,29401,33858,9528
SabinM,Sabin,Malcolm,,M,3,40,13.333,2.0,3,2,7070,11974,18005,9528
ShainlineJ,Shainline,Jeffrey,M,M,2,34,17.0,3.0,6,2,12987,13475,15413,9528
SadeghiD,Sadeghi,Delaram,,,3,68,22.667,13.0,22,2,7070,8103,12265,9528
DochhanA,Dochhan,Annika,,F,2,45,22.5,15.5,30,2,12987,11055,12306,9528
SaelL,Sael,Lee,,,2,7,3.5,1.5,3,2,12987,29401,33858,9528
SaenkoK,Saenko,Kate,,,2,25,12.5,4.5,9,2,12987,16381,18806,9528
FreiM,Frei,Max,,,2,38,19.0,1.0,1,2,12987,12379,14056,9528
FrehseG,Frehse,Goran,,M,2,8,4.0,3.0,6,2,12987,27990,32470,9528
FreericksJ,Freericks,James,K,M,2,14,7.0,4.0,8,2,12987,22137,25985,9528
FreerC,Freer,Cameron,E,M,4,10,2.5,2.0,4,2,4454,25580,37039,9528
DokterK,Dokter,Kasper,,M,2,6,3.0,2.0,3,2,12987,30972,35425,9528
SaettiA,Saetti,A,,,2,136,68.0,2.0,2,2,12987,4382,3922,9528
MatsubaraT,Matsubara,Takamitsu,,,4,16,4.0,2.0,7,2,4454,20799,32470,9528
ShehataM,Shehata,Mohamed,,M,3,20,6.667,2.0,5,2,7070,18486,26764,9528
ShehabM,Shehab,Mohammad,,M,3,55,18.333,3.0,6,2,7070,9574,14418,9528
FreedmanM,Freedman,Michael,H,M,3,21,7.0,2.0,6,2,7070,18013,25985,9528
SaezRodriguezJ,SaezRodriguez,Julio,,M,2,389,194.5,5.5,11,2,12987,1442,962,9528
SaeedinaeeniS,Saeedinaeeni,Sajad,,M,3,13,4.333,2.0,2,2,7070,22873,31303,9528
FrederikJ,Frederik,Joeri,,M,2,24,12.0,3.0,5,2,12987,16744,19273,9528
DolevD,Dolev,Danny,,M,2,44,22.0,4.5,9,2,12987,11215,12511,9528
FreconJ,Frecon,Jordan,,F,2,16,8.0,3.5,5,2,12987,20799,24309,9528
ShefferA,Sheffer,Alla,,,3,34,11.333,2.0,11,2,7070,13475,19842,9528
DolgovS,Dolgov,Sergey,,M,2,9,4.5,1.5,3,2,12987,26741,31140,9528
SheavesM,Sheaves,Marcus,,M,2,28,14.0,3.5,6,2,12987,15325,17504,9528
FrazzoliE,Frazzoli,Emilio,,M,5,67,13.4,3.0,10,2,3077,8221,17977,9528
SafayaniM,Safayani,Mehran,,M,3,8,2.667,1.0,5,2,7070,27990,36825,9528
SheX,She,Xiaomeng,,M,2,14,7.0,2.5,5,2,12987,22137,25985,9528
FraternaliP,Fraternali,Piero,,M,2,26,13.0,2.0,4,2,12987,15992,18364,9528
SheR,She,Rui,,,3,9,3.0,4.0,6,2,7070,26741,35425,9528
SaffariN,Saffari,Nader,,M,2,7,3.5,4.0,4,2,12987,29401,33858,9528
FrasincarF,Frasincar,Flavius,,,2,22,11.0,1.0,1,2,12987,17586,20268,9528
SheM,She,Mengkun,,,2,105,52.5,4.5,9,2,12987,5585,5262,9528
DolecekL,Dolecek,Lara,,,3,68,22.667,3.0,10,2,7070,8103,12265,9528
MarkinN,Markin,Nadya,,F,2,4,2.0,2.0,4,2,12987,34782,38851,9528
MandaB,Manda,Bharadwaj,,,2,14,7.0,3.0,5,2,12987,22137,25985,9528
SheikholeslamiA,Sheikholeslami,Azadeh,,F,2,23,11.5,2.5,3,2,12987,17157,19750,9528
MatsuoA,Matsuo,Akihiko,,M,2,17,8.5,3.5,7,2,12987,20185,23516,9528
FribourgL,Fribourg,Laurent,,M,4,11,2.75,3.0,11,2,4454,24559,36769,9528
MarklM,Markl,Matthias,,M,2,37,18.5,4.5,8,2,12987,12626,14369,9528
MarklV,Markl,Volker,,M,2,28,14.0,5.5,11,2,12987,15325,17504,9528
FreyS,Frey,Seth,,,2,19,9.5,2.0,4,2,12987,18989,22097,9528
SadjinaS,Sadjina,Severin,,M,2,46,23.0,2.0,3,2,12987,10914,12053,9528
MatsumotoT,Matsumoto,Takazumi,,,4,27,6.75,3.0,15,2,4454,15645,26725,9528
LyonR,Lyon,Richard,F,M,2,35,17.5,3.5,4,2,12987,13178,15090,9528
SadowskiS,Sadowski,Sebastian,,F,2,70,35.0,1.5,2,2,12987,7895,8043,9528
SadrA,Sadr,Alireza,Vafaei,M,2,28,14.0,3.0,6,2,12987,15325,17504,9528
MarkovicD,Markovic,Danijela,,F,3,30,10.0,3.0,10,2,7070,14657,21436,9528
FrenkelC,Frenkel,Charlotte,,F,2,87,43.5,2.5,3,2,12987,6603,6424,9528
MarkovicI,Markovic,Ivan,,,2,53,26.5,2.5,5,2,12987,9848,10645,9528
MandadapuK,Mandadapu,Kranthi,K,male,2,68,34.0,4.0,7,2,12987,8103,8329,9528
FrenchT,French,Tim,,,4,27,6.75,2.5,8,2,4454,15645,26725,9528
SadriA,Sadri,Amin,,,2,20,10.0,5.5,11,2,12987,18486,21436,9528
