author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
PolakL,Polak,Libor,,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PoliakM,Poliak,Martin,,M,1,0,0.0,12.0,12,0,37927,52903,52903,52903
PitilakisA,Pitilakis,A,,,1,0,0.0,20.0,20,0,37927,52903,52903,52903
PolivaevD,Polivaev,Dimitry,,M,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PitermanN,Piterman,Nir,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PissarenkoD,Pissarenko,Dimitri,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PineauF,Pineau,FrancoisXavier,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PinelliF,Pinelli,Fabio,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PingaliK,Pingali,Keshav,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PinhaoG,Pinhao,Gabriela,Lemos,F,1,0,0.0,18.0,18,0,37927,52903,52903,52903
PinkleyS,Pinkley,Sarah,Nurre,F,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PinnowJ,Pinnow,Jack,,,1,0,0.0,6.0,6,0,37927,52903,52903,52903
PinoL,Pino,Luis,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PinoO,Pino,Omar,Vidal,,2,0,0.0,2.0,2,0,14983,52903,52903,52903
PinzaniN,Pinzani,Nicola,,F,2,0,0.0,1.0,1,0,14983,52903,52903,52903
PinzaniR,Pinzani,Renzo,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PiorkowskiR,Piorkowski,Radoslaw,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PiovesanN,Piovesan,Nicola,,F,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PipeT,Pipe,Tony,,,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PireT,Pire,Taihu,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PiresF,Pires,F,M,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PiribauerJ,Piribauer,Jakob,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PirnerM,Pirner,Marlies,,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PiroskovaF,Piroskova,Frantiska,,F,1,0,0.0,6.0,6,0,37927,52903,52903,52903
PislyakovV,Pislyakov,Vladimir,,M,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PitassiS,Pitassi,Silvano,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PimentelD,Pimentel,David,A,M,1,0,0.0,7.0,7,0,37927,52903,52903,52903
PolletD,Pollet,Damien,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PomerleauF,Pomerleau,Francois,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PourbabaeeF,Pourbabaee,Farzad,,M,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PourhabibA,Pourhabib,Arash,,M,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PourmousaviS,Pourmousavi,S,Ali,,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PouzetM,Pouzet,Marc,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PrabadeviB,Prabadevi,B,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PrabhakarP,Prabhakar,Pavithra,,F,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PrabhakaranB,Prabhakaran,Balakrishnan,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PradhanD,Pradhan,D,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PradoL,Prado,Luan,S,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PramanikA,Pramanik,Aniket,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PrangemeierT,Prangemeier,Tim,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PrantoT,Pranto,Tahmid,Hasan,M,2,0,0.0,5.0,8,0,14983,52903,52903,52903
PrasetyoN,Prasetyo,N,A,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PratapD,Pratap,Devanshi,,F,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PrathapG,Prathap,Geesara,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PratoG,Prato,Gianluca,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PravinC,Pravin,Chandresh,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PrehnL,Prehn,Lars,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PreissmannM,Preissmann,Myriam,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PourahmadianF,Pourahmadian,Fatemeh,,F,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PollettC,Pollett,Chris,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PotjeG,Potje,Guilherme,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PotaninA,Potanin,Alex,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PommelletA,Pommellet,Adrien,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PoncinoM,Poncino,Massimo,,M,1,0,0.0,8.0,8,0,37927,52903,52903,52903
PonderK,Ponder,K,A,,1,0,0.0,39.0,39,0,37927,52903,52903,52903
PonsC,Pons,Christelle,,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PontesFilhoS,PontesFilho,Sidney,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PoollaC,Poolla,Chaitanya,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PoonH,Poon,Hoifung,,,2,0,0.0,8.5,17,0,14983,52903,52903,52903
PoonJ,Poon,Josiah,,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PoppelbaumJ,Poppelbaum,Johannes,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PorrB,Porr,Bernd,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PorrasH,Porras,Hernan,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PortellaF,Portella,Felipe,Albuquerque,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PortesiM,Portesi,Mariela,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PortetF,Portet,Francois,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PortierJ,Portier,Julien,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PortoD,Porto,Diego,Rolim,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PossieriC,Possieri,Corrado,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PostekK,Postek,Krzysztof,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PostiglioneL,Postiglione,Lorena,,F,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PotgieterP,Potgieter,Paul,,,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PremebidaC,Premebida,C,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PillyP,Pilly,Praveen,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PilarekJ,Pilarek,Joanna,Goliska,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PerrinG,Perrin,Guillaume,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PerrinGilbertN,PerrinGilbert,Nicolas,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PershinN,Pershin,Nikita,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PerssonM,Persson,Mia,,,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PervishkoA,Pervishko,Anastasiia,,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PerzD,Perz,Daniel,,M,1,0,0.0,7.0,7,0,37927,52903,52903,52903
PesF,Pes,Federica,,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PeschkaD,Peschka,Dirk,,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PesinB,Pesin,Basile,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PeskinC,Peskin,Charles,S,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PessahS,Pessah,Sebastian,,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PessiaA,Pessia,Alberto,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PetcuM,Petcu,Madalina,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PeterC,Peter,Charlie,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PeterfreundL,Peterfreund,Liat,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetersenA,Petersen,Alexander,M,M,2,0,0.0,3.0,6,0,14983,52903,52903,52903
PetersenP,Petersen,Philipp,C,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetersonG,Peterson,Gregory,D,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetersonJ,Peterson,J,Luc,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PerretJ,Perret,Joanny,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetersonT,Peterson,Thomas,,M,1,0,0.0,10.0,10,0,37927,52903,52903,52903
PeroulisD,Peroulis,Dimitrios,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PerlmutterS,Perlmutter,S,,,1,0,0.0,39.0,39,0,37927,52903,52903,52903
PeltD,Pelt,Daniel,M,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PengF,Peng,Fuzhou,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PenttilaA,Penttila,Antti,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PenzkoferA,Penzkofer,Andreas,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PepeS,Pepe,Stefano,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PerakisK,Perakis,Konstantinos,,M,2,0,0.0,6.0,6,0,14983,52903,52903,52903
PerchikovN,Perchikov,Nathan,,M,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PereaA,Perea,Andres,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PeredaM,Pereda,Maria,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PeregD,Pereg,Deborah,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PereraI,Perera,Indika,,,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PereraM,Perera,Malsha,V,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PerezArribasF,PerezArribas,Francisco,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PerezConchaO,PerezConcha,Oscar,,F,2,0,0.0,4.0,4,0,14983,52903,52903,52903
PerezPelliteroE,PerezPellitero,Eduardo,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PerezSalesaI,PerezSalesa,Irene,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PerezToroP,PerezToro,Paula,Andrea,F,1,0,0.0,6.0,6,0,37927,52903,52903,52903
PergolaE,Pergola,Elisa,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PeringalA,Peringal,Anees,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PerottiA,Perotti,Alberto,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PilkevichA,Pilkevich,Anton,A,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PeterssonA,Petersson,Andreas,,M,2,0,0.0,2.0,2,0,14983,52903,52903,52903
PetillotY,Petillot,Yvan,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PhungC,Phung,Cao,Vien,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PiantanidaM,Piantanida,Marco,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PiatS,Piat,Sebastien,,M,1,0,0.0,8.0,8,0,37927,52903,52903,52903
PiaterJ,Piater,Justus,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PichlJ,Pichl,Jan,,,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PickinS,Pickin,Simon,J,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PicottiV,Picotti,Valentino,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PiddockS,Piddock,Stephen,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PiechowiakJ,Piechowiak,Jakub,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PienkowskaM,Pienkowska,Marta,,F,1,0,0.0,36.0,36,0,37927,52903,52903,52903
PieropanM,Pieropan,Mirko,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PierreMartinT,PierreMartin,Tardif,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PietersH,Pieters,Hester,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PietersW,Pieters,Wolter,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PieterseJ,Pieterse,Joost,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PietrzykM,Pietrzyk,Maciej,,M,1,0,0.0,7.0,7,0,37927,52903,52903,52903
PihoP,Piho,Paul,,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PikrakisA,Pikrakis,Aggelos,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PilardL,Pilard,Laurence,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PhucL,Phuc,Luu,Huu,,1,0,0.0,6.0,6,0,37927,52903,52903,52903
PetesciaA,Petescia,Alessia,,F,1,0,0.0,9.0,9,0,37927,52903,52903,52903
PhuH,Phu,Henry,Luong,F,1,0,0.0,8.0,8,0,37927,52903,52903,52903
PhillipsA,Phillips,Andrew,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PetitS,Petit,Sebastien,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetkeviciusL,Petkevicius,Linas,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetonnetE,Petonnet,Eudes,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PetrJ,Petr,Jan,,,2,0,0.0,2.0,4,0,14983,52903,52903,52903
PetreI,Petre,Ion,,,2,0,0.0,0.5,1,0,14983,52903,52903,52903
PetrichJ,Petrich,Jan,,,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PetrickR,Petrick,Ronald,P,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PetroneS,Petrone,Steven,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PetrosyanD,Petrosyan,David,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PetrovF,Petrov,Fedor,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PetrovicA,Petrovic,Andrija,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PetrsJ,Petrs,Jan,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PetrukhinY,Petrukhin,Yaroslav,,M,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PevunovaO,Pevunova,Olga,,,1,0,0.0,11.0,11,0,37927,52903,52903,52903
PferscherA,Pferscher,Andrea,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PfisterJ,Pfister,JeanPascal,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PfistererD,Pfisterer,Dennis,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PhadkeO,Phadke,Omkar,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PheifferT,Pheiffer,Thomas,,M,1,0,0.0,8.0,8,0,37927,52903,52903,52903
PhillipsW,Phillips,W,A,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PresicceF,Presicce,Francesco,Parisi,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PresottoR,Presotto,Riccardo,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PreucilL,Preucil,Libor,,,2,0,0.0,2.5,4,0,14983,52903,52903,52903
RamanN,Raman,Natraj,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RamanarayananS,Ramanarayanan,Sriprabha,,F,1,0,0.0,5.0,5,0,37927,52903,52903,52903
RamanathM,Ramanath,Maya,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RamanathanV,Ramanathan,Vivek,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RamaswamyK,Ramaswamy,Karthik,R,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RambhaT,Rambha,Tarun,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RambousekA,Rambousek,Adam,,,2,0,0.0,3.5,7,0,14983,52903,52903,52903
RamenaG,Ramena,Gopi,,,1,0,0.0,6.0,6,0,37927,52903,52903,52903
RameshL,Ramesh,Lekshmi,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RamirezSerranoA,RamirezSerrano,Alejandro,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RamnarineA,Ramnarine,Alexandrea,K,F,1,0,0.0,0.0,0,0,37927,52903,52903,52903
RamosB,Ramos,Bruno,Lange,M,1,0,0.0,18.0,18,0,37927,52903,52903,52903
RamosH,Ramos,Heitor,S,M,2,0,0.0,4.5,8,0,14983,52903,52903,52903
RamsayG,Ramsay,G,,,1,0,0.0,47.0,47,0,37927,52903,52903,52903
RamyarA,Ramyar,Alireza,,M,1,0,0.0,6.0,6,0,37927,52903,52903,52903
RanaM,Rana,Mashud,,,2,0,0.0,3.5,7,0,14983,52903,52903,52903
RanadeN,Ranade,N,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaneA,Rane,Akshay,S,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RangelMagdalenoJ,RangelMagdaleno,Jose,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RamamoorthyA,Ramamoorthy,Aditya,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaniA,Rani,Anju,,,1,0,0.0,9.0,9,0,37927,52903,52903,52903
RamalingamG,Ramalingam,G,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RakowskiA,Rakowski,Alexander,G,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RaghuR,Raghu,Ramkumar,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RaghuV,Raghu,Vineet,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RagozinD,Ragozin,David,L,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaheliR,Raheli,Riccardo,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RahmanianM,Rahmanian,Mojdeh,,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RahnS,Rahn,Simon,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RaiR,Rai,Rashmi,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaidlE,Raidl,Eric,,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RainsJ,Rains,James,,M,1,0,0.0,6.0,6,0,37927,52903,52903,52903
RaitaB,Raita,Bogdan,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RajaS,Raja,S,V,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RajaV,Raja,Vamseedhar,Reddyvari,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RajaniC,Rajani,C,,,1,0,0.0,17.0,17,0,37927,52903,52903,52903
RajendiranV,Rajendiran,Vikram,Nelvoy,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RajendranM,Rajendran,Mabel,L,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RajgopalS,Rajgopal,Sachin,,M,1,0,0.0,6.0,6,0,37927,52903,52903,52903
RajithaV,Rajitha,V,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RajuD,Raju,Dhananjay,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RakibA,Rakib,Abdur,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RamaduraiG,Ramadurai,Gitakrishnan,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaghavendraN,Raghavendra,N,Venkata,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RaniszewskiM,Raniszewski,Marcin,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RappL,Rapp,Lukas,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RavnA,Ravn,Anders,P,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RavskyA,Ravsky,Alexander,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
RawalH,Rawal,Hamza,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RayD,Ray,Deep,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RazaviFarR,RazaviFar,Roozbeh,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RazaviJ,Razavi,Joseph,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RazumovA,Razumov,Artem,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
ReagenB,Reagen,Brandon,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RebolloT,Rebollo,Tomas,Chacn,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RedfieldS,Redfield,Signe,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RedkinA,Redkin,Artem,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RedmillK,Redmill,Keith,,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RedondoC,Redondo,Carlos,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
ReelS,Reel,Sarah,,F,1,0,0.0,6.0,6,0,37927,52903,52903,52903
RefsdalB,Refsdal,Brian,,M,1,0,0.0,11.0,11,0,37927,52903,52903,52903
RegatteR,Regatte,Ravinder,R,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
RegoL,Rego,L,C,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RehmanB,Rehman,Bakhtawar,Ur,F,1,0,0.0,19.0,19,0,37927,52903,52903,52903
RehmanM,Rehman,M,Fasi,,2,0,0.0,5.0,10,0,14983,52903,52903,52903
RavindraD,Ravindra,Darshan,Ganganna,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RappA,Rapp,Amon,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaviV,Ravi,Vadlamani,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RavehE,Raveh,Eran,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RarhiK,Rarhi,Krishnendu,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RasheedK,Rasheed,Khaled,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RasheedM,Rasheed,Maha,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RashkovskaA,Rashkovska,Aleksandra,,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RaskJ,Rask,Jonas,Kjr,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RasmussenJ,Rasmussen,Jakob,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RasnayakaS,Rasnayaka,Sanka,,,2,0,0.0,3.5,4,0,14983,52903,52903,52903
RasouliM,Rasouli,Mahdi,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RastiR,Rasti,Reza,,,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RastogiA,Rastogi,Amit,,,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RathI,Rath,Istvan,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RatnayakeM,Ratnayake,Malika,Nisal,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RatschanS,Ratschan,Stefan,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RauchC,Rauch,Christian,,M,2,0,0.0,1.5,3,0,14983,52903,52903,52903
RauchL,Rauch,Lukasz,,M,1,0,0.0,7.0,7,0,37927,52903,52903,52903
RaufI,Rauf,Irum,,,2,0,0.0,1.5,3,0,14983,52903,52903,52903
RaulamojurvanenP,Raulamojurvanen,Paivi,,F,1,0,0.0,4.0,4,0,37927,52903,52903,52903
RavalK,Raval,Krunal,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RavazzoloF,Ravazzolo,F,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
RaventosB,Raventos,Berta,,F,1,0,0.0,5.0,5,0,37927,52903,52903,52903
RagerD,Rager,David,L,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
RagelR,Ragel,Roshan,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
RaganE,Ragan,Eric,D,,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PrudencioR,Prudencio,Ricardo,B,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PrumeE,Prume,Erik,,,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PrunetS,Prunet,Simon,,M,1,0,0.0,8.0,8,0,37927,52903,52903,52903
PrzybylkoM,Przybylko,Marcin,,M,2,0,0.0,0.0,0,0,14983,52903,52903,52903
PrzybylskiB,Przybylski,Bartlomiej,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PshenitsynT,Pshenitsyn,Tikhon,,,1,0,0.0,0.0,0,0,37927,52903,52903,52903
PsomasB,Psomas,Bill,,,1,0,0.0,6.0,6,0,37927,52903,52903,52903
PsutkaJ,Psutka,Josef,V,M,2,0,0.0,2.0,1,0,14983,52903,52903,52903
PsychogyiosD,Psychogyios,Dimitris,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PuaK,Pua,Kai,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PuchertP,Puchert,Patrik,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PuchtlerS,Puchtler,Steffen,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
PujolLlatseJ,PujolLlatse,Josep,,M,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PulidoL,Pulido,Leticia,Flores,F,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PuncocharV,Puncochar,Vit,,,2,0,0.0,1.0,2,0,14983,52903,52903,52903
PunpongsanonP,Punpongsanon,Parinya,,,2,0,0.0,3.5,5,0,14983,52903,52903,52903
PuntonetC,Puntonet,C,G,,1,0,0.0,5.0,5,0,37927,52903,52903,52903
PuranikB,Puranik,Bhagyashree,,F,1,0,0.0,2.0,2,0,37927,52903,52903,52903
PurgalS,Purgal,Stanislaw,,M,1,0,0.0,2.0,2,0,37927,52903,52903,52903
ProvidenciaC,Providencia,Constanca,,F,1,0,0.0,6.0,6,0,37927,52903,52903,52903
PuriD,Puri,Disha,,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
ProtzeJ,Protze,Joachim,,M,1,0,0.0,4.0,4,0,37927,52903,52903,52903
ProstV,Prost,Vincent,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PrevostoV,Prevosto,Virgile,,M,2,0,0.0,2.0,3,0,14983,52903,52903,52903
PriamiC,Priami,Corrado,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PrianoF,Priano,Felix,Herrera,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PribanP,Priban,Pavel,,M,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PriceE,Price,Eric,,,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PricopiA,Pricopi,AndreeaClara,,F,1,0,0.0,3.0,3,0,37927,52903,52903,52903
PrigozhinL,Prigozhin,Leonid,,M,1,0,0.0,1.0,1,0,37927,52903,52903,52903
PrimoE,Primo,E,,,1,0,0.0,6.0,6,0,37927,52903,52903,52903
